"","V1","V2"
"257",-0.995639559522267,-1.22551277084528
"258",-0.995639559522267,-1.22551277084528
"259",-0.995639559522267,-1.22551277084528
"260",-0.661831835935694,-0.909301415868492
"261",-0.661831835935694,-0.909301415868492
"262",-0.493405636035485,-0.533995158024084
"263",-0.493405636035485,-0.533995158024084
"264",-0.493405636035485,-0.533995158024084
"265",-0.493405636035485,-0.533995158024084
"266",-0.340817592488372,-0.430092582862244
"267",-0.340817592488372,-0.430092582862244
"268",-0.445766628929788,-0.271004841179489
"269",-0.445766628929788,-0.271004841179489
"270",0.0212911619901879,-0.0246844437837693
"271",0.0212911619901879,-0.0246844437837693
"272",-0.0292098043642442,0.223773887782379
"273",-0.0149169250188783,-0.0210033812606154
"274",0.26327132440592,0.300641658209133
"275",0.26327132440592,0.300641658209133
"276",0.26327132440592,0.300641658209133
"277",0.26327132440592,0.300641658209133
"278",0.108863634967509,0.0285091391080153
"279",0.108863634967509,0.0285091391080153
"280",0.108863634967509,0.0285091391080153
"281",0.108863634967509,0.0285091391080153
"282",-0.137669694579258,0.0392010317854771
"283",0.307256362631797,0.14758258715217
"284",0.307256362631797,0.14758258715217
"285",0.307256362631797,0.14758258715217
"286",0.019382002363193,-0.00747834352153723
"287",0.019382002363193,-0.00747834352153723
"288",0.019382002363193,-0.00747834352153723
"289",0.019382002363193,-0.00747834352153723
"290",0.019382002363193,-0.00747834352153723
"291",0.019382002363193,-0.00747834352153723
"292",0.019382002363193,-0.00747834352153723
"293",-0.178273620330043,-0.0901274685518777
"294",-0.178273620330043,-0.0901274685518777
"295",-0.178273620330043,-0.0901274685518777
"296",-0.178273620330043,-0.0901274685518777
"297",-0.178273620330043,-0.0901274685518777
"298",-0.178273620330043,-0.0901274685518777
"299",-0.178273620330043,-0.0901274685518777
"300",-0.178273620330043,-0.0901274685518777
"301",-0.178273620330043,-0.0901274685518777
"302",-0.178273620330043,-0.0901274685518777
"303",-0.330644187188424,-0.398967134426453
"304",-0.330644187188424,-0.398967134426453
"305",-0.479890920379968,-0.515036401411909
"306",-0.466853321525679,-0.711587100732319
"307",-0.510857933576404,-0.685869804702932
"308",-0.510857933576404,-0.685869804702932
"309",-0.510857933576404,-0.685869804702932
"310",-0.510857933576404,-0.685869804702932
"311",-0.510857933576404,-0.685869804702932
"312",-0.0375856347729801,0.20399103906463
"313",-0.0375856347729801,0.20399103906463
"314",-0.262523131277252,-0.0056468221881513
"315",-0.262523131277252,-0.0056468221881513
"316",-0.0491389572970869,-0.0541978597175713
"317",0.0119947703335112,0.0400697153688619
"318",0.0768478313714092,0.114959133153369
"319",0.0768478313714092,0.114959133153369
"320",0.0768478313714092,0.114959133153369
"321",0.434459288060091,0.200665760572751
"322",0.434459288060091,0.200665760572751
"323",0.101631943944794,0.0156210047968764
"324",0.101631943944794,0.0156210047968764
"325",0.101631943944794,0.0156210047968764
"326",0.101631943944794,0.0156210047968764
"327",0.331050543162283,0.213740624748219
"328",0.331050543162283,0.213740624748219
"329",0.331050543162283,0.213740624748219
"330",0.331050543162283,0.213740624748219
"331",0.448646651223721,0.199775861695149
"332",0.448646651223721,0.199775861695149
"333",0.448646651223721,0.199775861695149
"334",0.448646651223721,0.199775861695149
"335",0.315961317648706,0.350908262149321
"336",0.259395440767282,0.194393142192037
"337",0.259395440767282,0.194393142192037
"338",0.259395440767282,0.194393142192037
"339",0.259395440767282,0.194393142192037
"340",-0.0182331346503041,-0.0879088602569411
"341",-0.0753590435363301,-0.049481929115684
"342",-0.0753590435363301,-0.049481929115684
"343",-0.0753590435363301,-0.049481929115684
"344",-0.0753590435363301,-0.049481929115684
"345",-0.0753590435363301,-0.049481929115684
"346",-0.0790570237897521,0.116759424667856
"347",-0.0602485993058053,-0.076139561211158
"348",-0.159639750886864,-0.156292078561492
"349",-0.159639750886864,-0.156292078561492
"350",-0.159639750886864,-0.156292078561492
"351",0.0979203629528825,0.0499000000424201
"352",0.0979203629528825,0.0499000000424201
"353",0.0979203629528825,0.0499000000424201
"354",0.0979203629528825,0.0499000000424201
"355",0.0979203629528825,0.0499000000424201
"356",-0.0533800900253822,-0.0830815868521173
"357",0.571535618129077,0.474580848948493
"358",0.849513825813636,0.563205464040075
"359",0.769615064280136,0.785921740705476
"360",0.769615064280136,0.785921740705476
"361",0.519053966205452,0.56236497010145
"362",0.519053966205452,0.56236497010145
"363",0.519053966205452,0.56236497010145
"364",0.519053966205452,0.56236497010145
"365",0.755387823434169,0.809387671971549
"366",0.755387823434169,0.809387671971549
"367",0.755387823434169,0.809387671971549
"368",0.623178351279818,0.725855552107987
"369",0.704396760028837,0.846153725071576
"370",0.726564878409466,0.533856326993859
"371",0.726564878409466,0.533856326993859
"372",0.726564878409466,0.533856326993859
"373",0.726564878409466,0.533856326993859
"374",0.726564878409466,0.533856326993859
"375",0.726564878409466,0.533856326993859
"376",0.726564878409466,0.533856326993859
"377",0.73571514547909,0.555478466243679
"378",0.73571514547909,0.555478466243679
"379",1.06462659486895,0.956216357935862
"380",1.18805841574888,1.44608377128469
"381",1.26107856939275,1.44515144782064
"382",1.03942874498612,0.914781838206105
"383",1.03942874498612,0.914781838206105
"384",1.07794000391408,0.850313261080685
"385",1.07794000391408,0.850313261080685
"386",0.634441418832397,0.407622731980136
"387",0.634441418832397,0.407622731980136
"388",0.52426571794227,0.652767671075237
"389",0.894947071175624,0.753646792409048
"390",0.964366536363664,0.767533083596482
"391",0.964366536363664,0.767533083596482
"392",0.945372175250904,1.04206556556573
"393",0.945372175250904,1.04206556556573
"394",0.945372175250904,1.04206556556573
"395",0.945372175250904,1.04206556556573
"396",1.35455855730167,1.27707805699319
"397",1.35455855730167,1.27707805699319
"398",1.35455855730167,1.27707805699319
"399",1.35455855730167,1.27707805699319
"400",1.35455855730167,1.27707805699319
"401",1.35455855730167,1.27707805699319
"402",1.35455855730167,1.27707805699319
"403",1.12146054140128,1.18081625633313
"404",1.12146054140128,1.18081625633313
"405",1.12146054140128,1.18081625633313
"406",1.12146054140128,1.18081625633313
"407",1.12146054140128,1.18081625633313
"408",1.12146054140128,1.18081625633313
"409",1.12146054140128,1.18081625633313
"410",1.12146054140128,1.18081625633313
"411",1.17175187125342,0.989425957764072
"412",1.14054105360017,1.17901632732415
"413",1.14054105360017,1.17901632732415
"414",1.14054105360017,1.17901632732415
"415",1.14054105360017,1.17901632732415
"416",1.14054105360017,1.17901632732415
"417",1.14054105360017,1.17901632732415
"418",1.14054105360017,1.17901632732415
"419",1.14054105360017,1.17901632732415
"420",1.14054105360017,1.17901632732415
"421",1.14054105360017,1.17901632732415
"422",1.14054105360017,1.17901632732415
"423",1.0346764904412,1.10299403520577
"424",1.0346764904412,1.10299403520577
"425",1.0346764904412,1.10299403520577
"426",1.0346764904412,1.10299403520577
"427",1.41922865350788,1.34407335521526
"428",1.0580038669297,1.09621836766103
"429",1.0580038669297,1.09621836766103
"430",1.0580038669297,1.09621836766103
"431",1.0580038669297,1.09621836766103
"432",1.0580038669297,1.09621836766103
"433",1.0580038669297,1.09621836766103
"434",1.23662378957104,1.20885404585588
"435",1.23662378957104,1.20885404585588
"436",1.23662378957104,1.20885404585588
"437",1.19119127990426,1.01092541680776
"438",0.596928568433685,0.463481596057203
"439",0.596928568433685,0.463481596057203
"440",1.05667639819266,0.974952452429327
"441",1.05667639819266,0.974952452429327
"442",1.05667639819266,0.974952452429327
"443",1.05667639819266,0.974952452429327
"444",0.726689377403418,0.587205644329951
"445",0.726689377403418,0.587205644329951
"446",0.726689377403418,0.587205644329951
"447",0.503351155481699,0.561552612532342
"448",0.503351155481699,0.561552612532342
"449",0.35671523125569,0.32433647362412
"450",0.35671523125569,0.32433647362412
"451",0.281043274857664,0.442670766792322
"452",0.281043274857664,0.442670766792322
"453",0.281043274857664,0.442670766792322
"454",0.42675552496743,0.339029265918786
"455",0.42675552496743,0.339029265918786
"456",0.42675552496743,0.339029265918786
"457",0.42675552496743,0.339029265918786
"458",0.553447952245797,0.663290609161936
"459",0.531837632770475,0.437427993673572
"460",0.365110408174482,0.0459385045336141
"461",0.331494538268002,0.156048670519789
"462",0.233380813834319,0.055115196797041
"463",0.233380813834319,0.055115196797041
"464",0.44555455353988,0.364270454450846
"465",0.44555455353988,0.364270454450846
"466",0.44555455353988,0.364270454450846
"467",0.44555455353988,0.364270454450846
"468",0.44555455353988,0.364270454450846
"469",0.44555455353988,0.364270454450846
"470",0.44555455353988,0.364270454450846
"471",0.481724971988539,0.665735535268634
"472",0.481724971988539,0.665735535268634
"473",0.481724971988539,0.665735535268634
"474",0.896601754045188,1.0185623675656
"475",0.896601754045188,1.0185623675656
"476",0.450313954501788,0.495642267190066
"477",0.297038303015256,0.475454233422778
"478",0.297038303015256,0.475454233422778
"479",0.297038303015256,0.475454233422778
"480",0.297038303015256,0.475454233422778
"481",0.297038303015256,0.475454233422778
"482",0.297038303015256,0.475454233422778
"483",0.567371835197644,0.722425361603528
"484",0.567371835197644,0.722425361603528
"485",0.567371835197644,0.722425361603528
"486",1.00755920847284,1.03153052096831
"487",1.00755920847284,1.03153052096831
"488",1.00755920847284,1.03153052096831
"489",1.20703789340689,1.24342015956843
"490",1.20703789340689,1.24342015956843
"491",1.20703789340689,1.24342015956843
"492",1.20703789340689,1.24342015956843
"493",1.20703789340689,1.24342015956843
"494",1.20703789340689,1.24342015956843
"495",1.20703789340689,1.24342015956843
"496",1.20703789340689,1.24342015956843
"497",1.20703789340689,1.24342015956843
"498",1.20703789340689,1.24342015956843
"499",1.20703789340689,1.24342015956843
"500",1.06029784067945,1.4150126503164
"501",1.06029784067945,1.4150126503164
"502",1.06029784067945,1.4150126503164
"503",1.06029784067945,1.4150126503164
"504",1.05396124116664,1.21410785683
"505",1.03703080552649,1.15018415395775
"506",1.166898568074,1.13046799628733
"507",1.166898568074,1.13046799628733
"508",1.02338317225161,0.900740472371076
"509",1.02338317225161,0.900740472371076
"510",1.02338317225161,0.900740472371076
"511",1.02338317225161,0.900740472371076
"512",1.02338317225161,0.900740472371076
"513",1.02338317225161,0.900740472371076
"514",1.02338317225161,0.900740472371076
"515",1.02338317225161,0.900740472371076
"516",1.02338317225161,0.900740472371076
"517",1.02338317225161,0.900740472371076
"518",0.951994377767682,0.888711967612568
"519",0.951994377767682,0.888711967612568
"520",0.951994377767682,0.888711967612568
"521",0.951994377767682,0.888711967612568
"522",0.885383167651693,0.592087347984768
"523",0.885383167651693,0.592087347984768
"524",0.663979767580347,0.836931525389122
"525",0.663979767580347,0.836931525389122
"526",0.466748060381003,0.739432288455961
"527",0.474016257469328,0.577508608219752
"528",0.474016257469328,0.577508608219752
"529",0.518068072820208,0.420548075115888
"530",0.729583245804408,0.703738718806263
"531",0.729583245804408,0.703738718806263
"532",0.729583245804408,0.703738718806263
"533",0.729583245804408,0.703738718806263
"534",0.731740494064545,0.581685709723194
"535",0.731740494064545,0.581685709723194
"536",0.600548942531827,0.438427954085377
"537",0.704083988265963,0.85669995502139
"538",0.629147116578195,0.776243723901984
"539",0.629147116578195,0.776243723901984
"540",0.629147116578195,0.776243723901984
"541",0.629147116578195,0.776243723901984
"542",0.629147116578195,0.776243723901984
"543",0.629147116578195,0.776243723901984
"544",0.629147116578195,0.776243723901984
"545",0.629147116578195,0.776243723901984
"546",1.00628463091108,0.732723022300641
"547",0.581104015500319,0.858701688177608
"548",0.581104015500319,0.858701688177608
"549",0.581104015500319,0.858701688177608
"550",0.899046543806987,0.750071858700644
"551",0.899046543806987,0.750071858700644
"552",0.899046543806987,0.750071858700644
"553",0.899046543806987,0.750071858700644
"554",0.899046543806987,0.750071858700644
"555",0.899046543806987,0.750071858700644
"556",0.899046543806987,0.750071858700644
"557",0.899046543806987,0.750071858700644
"558",0.605346374527052,0.611999392238413
"559",0.605346374527052,0.611999392238413
"560",0.605346374527052,0.611999392238413
"561",0.605346374527052,0.611999392238413
"562",0.125403947087703,0.285413245090764
"563",-0.159946167868493,0.070860714020081
"564",0.350227573402914,0.578614867914524
"565",0.350227573402914,0.578614867914524
"566",0.350227573402914,0.578614867914524
"567",0.0329625475382875,0.244266263308438
"568",0.0329625475382875,0.244266263308438
"569",0.0329625475382875,0.244266263308438
"570",0.0329625475382875,0.244266263308438
"571",0.0329625475382875,0.244266263308438
"572",0.0329625475382875,0.244266263308438
"573",0.0329625475382875,0.244266263308438
"574",0.0329625475382875,0.244266263308438
"575",0.0329625475382875,0.244266263308438
"576",0.0329625475382875,0.244266263308438
"577",0.456007115809419,0.214517767866079
"578",0.456007115809419,0.214517767866079
"579",0.456007115809419,0.214517767866079
"580",0.456007115809419,0.214517767866079
"581",0.456007115809419,0.214517767866079
"582",0.456007115809419,0.214517767866079
"583",0.456007115809419,0.214517767866079
"584",0.368109580725307,0.493230734403128
"585",0.57278427394422,0.480682269934166
"586",0.482127233942297,0.461760803643755
"587",0.482127233942297,0.461760803643755
"588",0.936664324368047,0.804130655867722
"589",0.936664324368047,0.804130655867722
"590",1.00422723964905,0.71060607299521
"591",0.905574115047003,1.32055979778604
"592",0.762542198295994,0.974422048151836
"593",0.665369563324929,0.853986494063174
"594",0.665369563324929,0.853986494063174
"595",0.609416776987159,0.721976204415754
"596",0.357703517721234,0.51684656021981
"597",0.80383119590022,0.512370200601933
"598",0.615792849248008,0.481837273403065
"599",0.615792849248008,0.481837273403065
"600",0.615792849248008,0.481837273403065
"601",0.615792849248008,0.481837273403065
"602",0.500205391041736,0.381561224632612
"603",0.427912436325342,0.268133899201832
"604",0.427912436325342,0.268133899201832
"605",0.427912436325342,0.268133899201832
"606",0.427912436325342,0.268133899201832
"607",0.427912436325342,0.268133899201832
"608",0.191949426516819,0.384014201144907
"609",0.282338990090811,0.403934148331271
"610",0.285466335537601,0.417855770783175
"611",0.285466335537601,0.417855770783175
"612",0.285466335537601,0.417855770783175
"613",0.285466335537601,0.417855770783175
"614",0.285466335537601,0.417855770783175
"615",0.285466335537601,0.417855770783175
"616",0.523103177839288,0.297656549791387
"617",0.523103177839288,0.297656549791387
"618",0.522032469002423,0.426523846294087
"619",0.522032469002423,0.426523846294087
"620",0.522032469002423,0.426523846294087
"621",0.639057417008793,0.565989483772341
"622",0.507912772205306,0.471523481753349
"623",0.507912772205306,0.471523481753349
"624",0.507912772205306,0.471523481753349
"625",0.660629453754939,0.572904500765102
"626",0.553530839423009,0.585875639897491
"627",0.553530839423009,0.585875639897491
"628",0.553530839423009,0.585875639897491
"629",0.553530839423009,0.585875639897491
"630",0.303833857437175,0.49237562548864
"631",0.0849047718849491,0.206692129760731
"632",0.0849047718849491,0.206692129760731
"633",0.136553348662476,0.169791385943477
"634",0.153443593202969,0.167883025368812
"635",0.468318466975129,0.684678986469551
"636",0.468318466975129,0.684678986469551
"637",0.468318466975129,0.684678986469551
"638",0.946966434330229,0.671185049771695
"639",0.946966434330229,0.671185049771695
"640",0.946966434330229,0.671185049771695
"641",0.946966434330229,0.671185049771695
"642",0.946966434330229,0.671185049771695
"643",0.244094136767374,0.264712034883245
"644",0.244094136767374,0.264712034883245
"645",-0.182467996879895,-0.276533088914914
"646",-0.182467996879895,-0.276533088914914
"647",-0.182467996879895,-0.276533088914914
"648",-0.183690038793204,-0.251067081971732
"649",-0.183690038793204,-0.251067081971732
"650",-0.183690038793204,-0.251067081971732
"651",0.0512004014314048,0.329091844983813
"652",0.0512004014314048,0.329091844983813
"653",0.106323551559547,-0.133305899818958
"654",0.106323551559547,-0.133305899818958
"655",0.106323551559547,-0.133305899818958
"656",0.176289001084068,-0.0963157532156569
"657",0.0433617907840917,0.309434028716559
"658",0.299623811101628,0.588283936717522
"659",0.299623811101628,0.588283936717522
"660",0.299623811101628,0.588283936717522
"661",0.902438230291802,0.751227469417343
"662",0.902438230291802,0.751227469417343
"663",0.902438230291802,0.751227469417343
"664",0.902438230291802,0.751227469417343
"665",0.902438230291802,0.751227469417343
"666",0.902438230291802,0.751227469417343
"667",0.902438230291802,0.751227469417343
"668",0.902438230291802,0.751227469417343
"669",0.862150414551429,0.674290849863466
"670",0.862150414551429,0.674290849863466
"671",0.862150414551429,0.674290849863466
"672",0.862150414551429,0.674290849863466
"673",0.862150414551429,0.674290849863466
"674",0.862150414551429,0.674290849863466
"675",0.862150414551429,0.674290849863466
"676",0.447847175602867,0.485084247024537
"677",0.447847175602867,0.485084247024537
"678",0.447847175602867,0.485084247024537
"679",0.485750717720388,0.320480684301456
"680",-0.142011823728123,0.0727670543383558
"681",-0.244969314815561,-0.0607279617098734
"682",-0.244969314815561,-0.0607279617098734
"683",-0.244969314815561,-0.0607279617098734
"684",-0.244969314815561,-0.0607279617098734
"685",-0.144074874103189,-0.0963552315661153
"686",-0.706990173713674,-0.610760531739627
"687",-0.533246822985831,-0.430278706924498
"688",-0.533246822985831,-0.430278706924498
"689",-0.392316371959707,-0.302134043786768
"690",-0.392316371959707,-0.302134043786768
"691",-0.392316371959707,-0.302134043786768
"692",-0.392316371959707,-0.302134043786768
"693",-0.392316371959707,-0.302134043786768
"694",-0.420361444120073,-0.452934354254
"695",-0.420361444120073,-0.452934354254
"696",-0.420361444120073,-0.452934354254
"697",-0.420361444120073,-0.452934354254
"698",-0.420361444120073,-0.452934354254
